50
# x z 
-1.9	-1.27
0	-0.98
1.88	-0.69
3.75	-0.34
5.82	0
7.72	-0.02
9.72	-0.1
11.71	-0.17
13.78	-0.54
15.78	-0.47
17.78	-0.35
19.77	-0.19
21.66	-0.34
23.76	-0.33
25.74	-0.63
27.74	-0.71
29.73	-0.55
31.56	-1.07
33.84	-0.75
35.83	-0.91
37.93	-0.94
39.93	-1.01
41.92	-0.84
43.82	-0.93
45.82	-1.05
47.92	-1.03
49.97	-1.49
51.87	-1.49
53.96	-1.39
56.36	-1.49
57.93	-1.19
59.86	-1.73
61.96	-1.63
64.05	-1.84
66.03	-2.08
68.13	-2.25
69.71	-2.45
71.91	-2.5
74.2	-2.7
76.1	-2.67
78.2	-2.71
80.29	-2.5
82.47	-2.79
84.07	-2.86
85.77	-2.92
88.15	-2.57
90.05	-2.54
91.92	-2.84
94.18	-2.39
96.04	-2.74
358
# a b m n u i err  k rhoa
27	45	33	39	3.07200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.38635060518563e+01	2.26908690591302e+03
28	46	34	40	2.68500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.44309019328944e+01	1.99846971689821e+03
29	47	35	41	2.91300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.11714066110768e+01	2.07322307458067e+03
30	48	36	42	2.81800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.00555326083161e+01	1.97416490890235e+03
31	49	37	43	3.09900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.13054628036668e+01	2.20975629228563e+03
32	50	38	44	2.69100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.41511195570179e+01	1.99540662727935e+03
2	23	9	16	1.69900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.46786228444470e+01	1.43868980212715e+03
3	24	10	17	1.76900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.75355736769327e+01	1.54850429834494e+03
4	25	11	18	1.66100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.89118433175860e+01	1.47682571750510e+03
5	26	12	19	1.71300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.46293733949051e+01	1.44970116625472e+03
6	27	13	20	1.70300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.60959828540314e+01	1.46621458800416e+03
7	28	14	21	1.83900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.61402458046900e+01	1.58411912034825e+03
8	29	15	22	1.79100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.58329974314833e+01	1.53726898399787e+03
9	30	16	23	1.70400000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.92742042111044e+01	1.52123243975722e+03
10	31	17	24	1.67900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.56389915859743e+01	1.43787866872851e+03
11	32	18	25	1.82700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.41945501488372e+01	1.53823443121926e+03
12	33	19	26	1.83800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.06222662979761e+01	1.66563725455680e+03
13	34	20	27	1.83200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.90712683296199e+01	1.63178563579864e+03
14	35	21	28	1.78700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.88260037948051e+01	1.58732068781317e+03
15	36	22	29	1.85900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.01586917441269e+01	1.67605007952332e+03
16	37	23	30	2.07600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.36100771453570e+01	1.73574520153761e+03
17	38	24	31	2.05500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.92161184216217e+01	1.83339123356433e+03
18	39	25	32	1.93600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.25217652782250e+01	1.79122137578644e+03
19	40	26	33	2.03000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.80183863109418e+01	1.78677324211212e+03
20	41	27	34	2.17300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.10374230604504e+01	1.97824320310359e+03
21	42	28	35	2.35800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.17033457415702e+01	2.16236489258623e+03
22	43	29	36	2.33300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.09440619736602e+01	2.12172496584549e+03
23	44	30	37	2.23900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.65925209997679e+01	2.16270654518480e+03
24	45	31	38	2.39800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.96906544020960e+01	2.15078189256226e+03
25	46	32	39	2.54200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.72794678397446e+01	2.21864407248631e+03
26	47	33	40	2.58700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.73282789186858e+01	2.25918257562640e+03
27	48	34	41	2.44600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.45892690794769e+01	2.06905352168401e+03
28	49	35	42	2.45100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.51254795275364e+01	2.08642550321992e+03
29	50	36	43	2.49000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.34422570834214e+01	2.07771220137719e+03
2	26	10	18	1.56100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.94521900462996e+01	1.55244868662274e+03
3	27	11	19	1.62200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.66794248043089e+01	1.56814027032589e+03
4	28	12	20	1.58200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.83444048628437e+01	1.55580848493019e+03
5	29	13	21	1.63100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.65495172897036e+01	1.57472262699507e+03
6	30	14	22	1.62800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.99310274162013e+01	1.62687712633576e+03
7	31	15	23	1.58700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.71149477238130e+01	1.54121422037691e+03
8	32	16	24	1.60400000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.00950885761455e+02	1.61925220761374e+03
9	33	17	25	1.57800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.90896948999220e+01	1.56363538552077e+03
10	34	18	26	1.57600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.78132384573018e+01	1.54153663808708e+03
11	35	19	27	1.57100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.01062849157284e+02	1.58769736026093e+03
12	36	20	28	1.58800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.95749319439906e+01	1.58124991927057e+03
13	37	21	29	1.65600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.00101954476754e+02	1.65768836613505e+03
14	38	22	30	1.71500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.83536798043577e+01	1.68676560864473e+03
15	39	23	31	1.73300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.05856159046068e+02	1.83448723626836e+03
16	40	24	32	1.76200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.03799735494023e+02	1.82895133940469e+03
17	41	25	33	1.79100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.04660452178396e+02	1.87446869851507e+03
18	42	26	34	1.94200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.04850664058052e+02	2.03619989600736e+03
19	43	27	35	1.94400000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.02975639022319e+02	2.00184642259389e+03
20	44	28	36	2.07400000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.03094362466111e+02	2.13817707754715e+03
21	45	29	37	2.04600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.04609875524958e+02	2.14031805324064e+03
22	46	30	38	2.11000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.08458879548503e+02	2.28848235847342e+03
23	47	31	39	2.23000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.82861925480760e+01	2.19178209382210e+03
24	48	32	40	2.20700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.82678963034459e+01	2.16877247141705e+03
25	49	33	41	2.29100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.92864455414027e+01	2.27465246735354e+03
26	50	34	42	2.07600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.70431157504680e+01	2.01461508297972e+03
2	29	11	20	1.49100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.11043231515718e+02	1.65565458189935e+03
3	30	12	21	1.53400000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.11057753767534e+02	1.70362594279397e+03
4	31	13	22	1.49600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.06874794856196e+02	1.59884693104869e+03
5	32	14	23	1.51700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.07156599562450e+02	1.62556561536237e+03
6	33	15	24	1.49700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.11185590037372e+02	1.66444828285946e+03
7	34	16	25	1.41600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.12749283194384e+02	1.59652985003247e+03
8	35	17	26	1.38400000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.12541553489192e+02	1.55757510029042e+03
9	36	18	27	1.44600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.11252477604621e+02	1.60871082616283e+03
10	37	19	28	1.45800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.11016081295147e+02	1.61861446528324e+03
11	38	20	29	1.46000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.10938464479298e+02	1.61970158139774e+03
12	39	21	30	1.49900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.11275895557613e+02	1.66802567440862e+03
13	40	22	31	1.52300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.18281358108304e+02	1.80142508398947e+03
14	41	23	32	1.49700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.20627148327173e+02	1.80578841045778e+03
15	42	24	33	1.57200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.17142418038507e+02	1.84147881156534e+03
16	43	25	34	1.70300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.17304121890059e+02	1.99768919578770e+03
17	44	26	35	1.78000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.16183743512126e+02	2.06807063451584e+03
18	45	27	36	1.80100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.15181400312492e+02	2.07441701962798e+03
19	46	28	37	1.78200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.19297754214622e+02	2.12588598010457e+03
20	47	29	38	1.89700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.16168890616543e+02	2.20372385499583e+03
21	48	30	39	1.93200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.16130485046441e+02	2.24364097109724e+03
22	49	31	40	1.91000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.11947460835383e+02	2.13819650195582e+03
23	50	32	41	1.97400000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.07376493213142e+02	2.11961197602743e+03
2	32	12	22	1.46600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.19055358463466e+02	1.74535155507441e+03
3	33	13	23	1.43700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.18845476551885e+02	1.70780949805059e+03
4	34	14	24	1.34500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.21023287133104e+02	1.62776321194025e+03
5	35	15	25	1.31600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.21029589014570e+02	1.59274939143174e+03
6	36	16	26	1.30400000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.25836850180520e+02	1.64091252635398e+03
7	37	17	27	1.31800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.22423188106020e+02	1.61353761923734e+03
8	38	18	28	1.33000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.22869442948240e+02	1.63416359121159e+03
9	39	19	29	1.31100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.27753802552958e+02	1.67485235146927e+03
10	40	20	30	1.41300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.21962235493835e+02	1.72332638752789e+03
11	41	21	31	1.35400000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.29353081388069e+02	1.75144072199445e+03
12	42	22	32	1.32200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.32329160272274e+02	1.74939149879947e+03
13	43	23	33	1.32800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.31935991265288e+02	1.75210996400302e+03
14	44	24	34	1.51100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.29224799988450e+02	1.95258672782549e+03
15	45	25	35	1.55800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.29083899031168e+02	2.01112714690560e+03
16	46	26	36	1.61800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.28561385559944e+02	2.08012321835989e+03
17	47	27	37	1.64100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.30736908656945e+02	2.14539267106047e+03
18	48	28	38	1.64900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.30231578456838e+02	2.14751872875326e+03
19	49	29	39	1.71700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.26185269318719e+02	2.16660107420240e+03
20	50	30	40	1.60600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.28708747345719e+02	2.06706248237225e+03
2	35	13	24	1.27000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.32482304512310e+02	1.68252526730634e+03
3	36	14	25	1.27700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.32920774944068e+02	1.69739829603575e+03
4	37	15	26	1.26800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.32141936182387e+02	1.67555975079266e+03
5	38	16	27	1.23900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.35547717799929e+02	1.67943622354112e+03
6	39	17	28	1.20800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.35991360578023e+02	1.64277563578251e+03
7	40	18	29	1.23000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.36308079748169e+02	1.67658938090248e+03
8	41	19	30	1.26800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.38641841552340e+02	1.75797855088367e+03
9	42	20	31	1.28100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.41871108201598e+02	1.81736889606247e+03
10	43	21	32	1.16400000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.43741845830373e+02	1.67315508546554e+03
11	44	22	33	1.23100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.41423073175437e+02	1.74091803078962e+03
12	45	23	34	1.34800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.42558738323429e+02	1.92169179259983e+03
13	46	24	35	1.39300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.43475948041038e+02	1.99861995621167e+03
14	47	25	36	1.40000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.40811475320606e+02	1.97136065448849e+03
15	48	26	37	1.40500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.43103459573578e+02	2.01060360700877e+03
16	49	27	38	1.51400000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.41305590894583e+02	2.13936664614398e+03
17	50	28	39	1.51800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.38875258350154e+02	2.10812642175534e+03
2	38	14	26	1.20300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.45537298767244e+02	1.75081370416995e+03
3	39	15	27	1.17500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.46187281074227e+02	1.71770055262217e+03
4	40	16	28	1.16500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.47483511074288e+02	1.71818290401545e+03
5	41	17	29	1.13300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.47602497914627e+02	1.67233630137273e+03
6	42	18	30	1.20300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.45969751627874e+02	1.75601611208332e+03
7	43	19	31	1.12400000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.55897037909389e+02	1.75228270610153e+03
8	44	20	32	1.12200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.55611167076114e+02	1.74595729459400e+03
9	45	21	33	1.12300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.54136879528747e+02	1.73095715710783e+03
10	46	22	34	1.21000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.56899917708665e+02	1.89848900427485e+03
11	47	23	35	1.26900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.54499740935803e+02	1.96060171247534e+03
12	48	24	36	1.31300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.52357560947364e+02	2.00045477523889e+03
13	49	25	37	1.27900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.57257947827691e+02	2.01132915271617e+03
14	50	26	38	1.29900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.52419058738068e+02	1.97992357300751e+03
2	41	15	28	1.12700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.58111306150196e+02	1.78191442031271e+03
3	42	16	29	1.12600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.60212839845432e+02	1.80399657665956e+03
4	43	17	30	1.07900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.56157340016031e+02	1.68493769877298e+03
5	44	18	31	1.08500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.60516601459451e+02	1.74160512583504e+03
6	45	19	32	1.05800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.67466840483280e+02	1.77179917231310e+03
7	46	20	33	1.06500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.67521044431642e+02	1.78409912319699e+03
8	47	21	34	1.13900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.68829781710150e+02	1.92297121367861e+03
9	48	22	35	1.12500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.68699249255615e+02	1.89786655412567e+03
10	49	23	36	1.16600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.67633022413288e+02	1.95460104133894e+03
11	50	24	37	1.14000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.65879805830808e+02	1.89102978647121e+03
2	44	16	30	1.07500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.68176145019481e+02	1.80789355895942e+03
3	45	17	31	1.02500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.71089246565459e+02	1.75366477729595e+03
4	46	18	32	1.00800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.75067721901108e+02	1.76468263676317e+03
5	47	19	33	9.92000000000000e+00	1.00000000000000e+00	3.00000000000000e-02	1.76874102269290e+02	1.75459109451136e+03
6	48	20	34	1.06700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.78657415647242e+02	1.90627462495608e+03
7	49	21	35	1.06500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.81613527958386e+02	1.93418407275681e+03
8	50	22	36	1.06000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.80418894493426e+02	1.91244028163031e+03
2	47	17	32	9.69000000000000e+00	1.00000000000000e+00	3.00000000000000e-02	1.84997933367191e+02	1.79262997432808e+03
3	48	18	33	9.71000000000000e+00	1.00000000000000e+00	3.00000000000000e-02	1.83783782696887e+02	1.78454052998678e+03
4	49	19	34	9.89000000000000e+00	1.00000000000000e+00	3.00000000000000e-02	1.90623341339037e+02	1.88526484584308e+03
5	50	20	35	9.87000000000000e+00	1.00000000000000e+00	3.00000000000000e-02	1.88373850381996e+02	1.85924990327030e+03
2	50	18	34	9.47000000000000e+00	1.00000000000000e+00	3.00000000000000e-02	1.96286451680929e+02	1.85883269741840e+03
0
